Apellido,Personas,Porcentaje
BIZIER,0,0.00
BIZZARRI,0,0.00
BLACHSHAW,0,0.00
BLACIO,0,0.00
BLACKALL,0,0.00
BLACKMON,0,0.00
BLACKSOW,0,0.00
BLACKWELL,0,0.00
BLAD,0,0.00
BLAGOEV,0,0.00
BLAKIS,0,0.00
BLANCHERD,0,0.00
BLANCHETTE,0,0.00
BLAND,0,0.00
BLEEKE,0,0.00
BLEIJENBERG,0,0.00
BLEU,0,0.00
BLEYS,0,0.00
BLINOV,0,0.00
BLIXSLY,0,0.00
BLOICE,0,0.00
BLOMFIELD,0,0.00
BLOOM,0,0.00
BLOOMFIEL,0,0.00
BLOWEY,0,0.00
BLUMKIN,0,0.00
BOADA,0,0.00
BOAROTTO,0,0.00
BOCCARA,0,0.00
BODMER,0,0.00
BOEKHOUDT,0,0.00
BOES,0,0.00
BOGGIO,0,0.00
BOGGS,0,0.00
BOGRAN,0,0.00
BOHANNON,0,0.00
BOHEME,0,0.00
BOHREN,0,0.00
BOILY,0,0.00
BOISSE,0,0.00
BOJ,0,0.00
BOJORJE,0,0.00
BOJORQUES,0,0.00
BOKAN,0,0.00
BOLAINEZ,0,0.00
BOLDING,0,0.00
BOLDRINI,0,0.00
BOLIN,0,0.00
BOLSO,0,0.00
BONFIGLI,0,0.00
BONIFACCI,0,0.00
BONINELLI,0,0.00
BONINI,0,0.00
BONNEFIL,0,0.00
BONOMELLI,0,0.00
BONS,0,0.00
BONVECCHIATO,0,0.00
BONVICINI,0,0.00
BONVIN,0,0.00
BONY,0,0.00
BOODEN,0,0.00
BOOHER,0,0.00
BOON,0,0.00
BOONSTRA,0,0.00
BOOS,0,0.00
BORCHERS,0,0.00
BORDELEAU,0,0.00
BORDERIAS,0,0.00
BORENSTEIN,0,0.00
BORGARD,0,0.00
BORGHINI,0,0.00
BORGONGINI DUCA,0,0.00
BORILE,0,0.00
BORJORGE,0,0.00
BORNE,0,0.00
BOROWY,0,0.00
BORQUETH,0,0.00
BORREGUERO,0,0.00
BORROME,0,0.00
BORY,0,0.00
BOSCAN,0,0.00
BOSCH,0,0.00
BOSCHE,0,0.00
BOSHART,0,0.00
BOSS,0,0.00
BOSSA,0,0.00
BOSSART,0,0.00
BOTEO,0,0.00
BOTTOM KEN,0,0.00
BOTWZ,0,0.00
BOUALI EL IDRISSI,0,0.00
BOUKOFTANE,0,0.00
BOULCH,0,0.00
BOURGOIS,0,0.00
BOURREAU,0,0.00
BOUTTET,0,0.00
BOUZON,0,0.00
BOVEN,0,0.00
BOWRY,0,0.00
BOYLE,0,0.00
BOYLSTON,0,0.00
BOZADA,0,0.00
BOZWELL,0,0.00
BRAAKSMA,0,0.00
BRABENEC,0,0.00
BRACHE,0,0.00
BRACKMAN,0,0.00
BRADSTREET,0,0.00
BRAGA,0,0.00
BRAIPSON,0,0.00
BRAKETT,0,0.00
BRALLAN,0,0.00
BRAMWELL,0,0.00
BRANCHETTI,0,0.00
BRANDEMAN,0,0.00
BRANDES,0,0.00
BRANDL,0,0.00
BRANICK,0,0.00
BRANNON,0,0.00
BRAÑAS,0,0.00
BRAQUETT,0,0.00
BRASLIN,0,0.00
BRATCHER,0,0.00
BRATTI,0,0.00
BRAVERMAN,0,0.00
BRAYN,0,0.00
BRAZEAU,0,0.00
BRECHBILL,0,0.00
BRECHU,0,0.00
BRECKENDIGE,0,0.00
BREHENY,0,0.00
BREITENBAUMER,0,0.00
BREITENBAUNER,0,0.00
BREKENRIDGER,0,0.00
BREMON,0,0.00
BRENEMAN,0,0.00
BRENNAN,0,0.00
BRESSETT,0,0.00
BRET HARTE,0,0.00
BREWESTER,0,0.00
BRIACETT,0,0.00
BRIAS,0,0.00
BRICKLER,0,0.00
BRIESE,0,0.00
BRIGHTLY,0,0.00
BRINKHOFF,0,0.00
BRINN,0,0.00
BRIÑEZ,0,0.00
BRISSETTE,0,0.00
BRISTER,0,0.00
BRIX,0,0.00
BRIZ,0,0.00
BRIZO,0,0.00
BROADBELTH,0,0.00
BROCKHOFF,0,0.00
BROCKMANN,0,0.00
BROCKS,0,0.00
BRODIE,0,0.00
BROGDON,0,0.00
BROKAMP,0,0.00
BROODBELT,0,0.00
BROOM,0,0.00
BROOME,0,0.00
BROSNAN,0,0.00
BROWERTH,0,0.00
BROWNLEE,0,0.00
BROYAN,0,0.00
BRUFIELD,0,0.00
BRUGUES,0,0.00
BRULHART,0,0.00
BRUMBEY,0,0.00
BRUMMER,0,0.00
BRUNDIDGE,0,0.00
BRUNEAU,0,0.00
BRUNELLI,0,0.00
BRUNELLO,0,0.00
BRUNES,0,0.00
BRUNI,0,0.00
BRUNKE,0,0.00
BRUTSCHE,0,0.00
BRUYNEN,0,0.00
BRYCH,0,0.00
BTESH,0,0.00
BUCCELLA,0,0.00
BUCCI,0,0.00
BUCHANAM,0,0.00
BUCHLI,0,0.00
BUCHMAN,0,0.00
BUCKWALTER,0,0.00
BUDUEN,0,0.00
BUELL,0,0.00
BUETTNER,0,0.00
BUFFILE,0,0.00
BUGA,0,0.00
BUGUIA,0,0.00
BUIGUES,0,0.00
BUITRIAGO,0,0.00
BUITY,0,0.00
BUKAN,0,0.00
BUKIER,0,0.00
BUKNER,0,0.00
BULBARELLA,0,0.00
BULGARIN,0,0.00
BULIO,0,0.00
BUMBACA,0,0.00
BUMGARNER,0,0.00
BURBANK,0,0.00
BURCH,0,0.00
BURDE,0,0.00
BURDSALL,0,0.00
BUREAU,0,0.00
BURGALING,0,0.00
BURGDORF,0,0.00
BURGHER,0,0.00
BURGIN,0,0.00
BURGO,0,0.00
BURGOON,0,0.00
BURK,0,0.00
BURKARD,0,0.00
BURKLER,0,0.00
BURO,0,0.00
BURRIS,0,0.00
BUSETTI,0,0.00
BUSOTT,0,0.00
BUSTABAD,0,0.00
BUSTAMANTES,0,0.00
BUSTAVINO,0,0.00
BUTTI,0,0.00
BUTTLER,0,0.00
BUVERTH,0,0.00
BUZAINZ,0,0.00
BUZIO,0,0.00
BYKER,0,0.00
BYRAN,0,0.00
BYRNE,0,0.00
CAAL,0,0.00
CABANZO,0,0.00
CABARDO,0,0.00
CABO,0,0.00
CABODEVILLA,0,0.00
CABRA,0,0.00
CABRERAS,0,0.00
CACACE,0,0.00
CACES,0,0.00
CACHAY,0,0.00
CACHOLA,0,0.00
CADEY,0,0.00
CADO,0,0.00
CAFARO,0,0.00
CAGNO,0,0.00
CAGUADO,0,0.00
CAHO,0,0.00
CAIROLI,0,0.00
CAIZA,0,0.00
CAJA,0,0.00
CAJACHAGUA,0,0.00
CAJINAS,0,0.00
CAJINO,0,0.00
CALABRESE,0,0.00
CALAUSU,0,0.00
CALCAÑO,0,0.00
CALDDWELL,0,0.00
CALDERIN,0,0.00
CALDIT,0,0.00
CALDOGNETTO,0,0.00
CALEMORE,0,0.00
CALIENES,0,0.00
CALIENNO,0,0.00
CALISTRO,0,0.00
CALLAZO,0,0.00
CALMET,0,0.00
CALPHAN,0,0.00
CALPON,0,0.00
CALPPEN,0,0.00
CALVILLE,0,0.00
CALVINO,0,0.00
CALWELL,0,0.00
CAMARA,0,0.00
CAMATA,0,0.00
CAMELO,0,0.00
CAMENISH,0,0.00
CAMINERO,0,0.00
CAMMARANO,0,0.00
CAMPA,0,0.00
CAMPBEL,0,0.00
CAMPINES,0,0.00
CAMPISI,0,0.00
CANAHUATE,0,0.00
CANAVATI,0,0.00
CANCEL,0,0.00
CANCHIMBO,0,0.00
CANCHON,0,0.00
CAND,0,0.00
CANDELA,0,0.00
CANDENADO,0,0.00
CANDIALES,0,0.00
CANDIDO,0,0.00
CANDIOTI,0,0.00
CANGAHUALA,0,0.00
CANICOBA,0,0.00
CANIDO,0,0.00
CANINA,0,0.00
CANNADY,0,0.00
CANNICA,0,0.00
CANOSA,0,0.00
CANS,0,0.00
CANTAGALLI,0,0.00
CANTELLANO,0,0.00
CANTELLOPS,0,0.00
CANTILLANA,0,0.00
CANTURINI,0,0.00
CANZANELLA,0,0.00
CAÑATE,0,0.00
CAÑET,0,0.00
CAÑO,0,0.00
CAÑON,0,0.00
CAPARROSO,0,0.00
CAPPADONNA,0,0.00
CAPPELLI,0,0.00
CAPRI,0,0.00
CAPRILES,0,0.00
CAPRIOTTI,0,0.00
CAR,0,0.00
CARACCIOLI,0,0.00
CARAO,0,0.00
CARASCAL,0,0.00
CARASCO,0,0.00
CARAZCO,0,0.00
CARBALLOS,0,0.00
CARBETT,0,0.00
CARBOGNANI,0,0.00
CARBON,0,0.00
CARCACHES,0,0.00
CARCAÑO,0,0.00
CARD,0,0.00
CARDON,0,0.00
CARGGELL,0,0.00
CARGUILL,0,0.00
CARIAGA,0,0.00
CARIGGA,0,0.00
CARILLO,0,0.00
CARITO,0,0.00
CARL,0,0.00
CARLEVERO,0,0.00
CARLINE,0,0.00
CARLOT,0,0.00
CARLSEN,0,0.00
CARMAN,0,0.00
CARMINATI,0,0.00
CARNEVALI,0,0.00
CARNIEL,0,0.00
CAROTHERS,0,0.00
CAROZZI,0,0.00
CARRICO,0,0.00
CARRIOS,0,0.00
CARRUPT,0,0.00
CARTIGNY,0,0.00
CARTWRIGHT,0,0.00
CARVAJALINO,0,0.00
CASADEY,0,0.00
CASADIO,0,0.00
CASAREZ,0,0.00
CASARIEGO,0,0.00
CASES,0,0.00
CASEY,0,0.00
CASI,0,0.00
CASIA,0,0.00
CASIERRA,0,0.00
CASIMIR,0,0.00
CASINOVA,0,0.00
CASIO,0,0.00
CASOLA,0,0.00
CASPAR,0,0.00
CASQUETE,0,0.00
CASSASOLA,0,0.00
CASSIDY,0,0.00
CASSINI,0,0.00
CASTELBLANCO,0,0.00
CASTELO,0,0.00
CASTILLANO,0,0.00
CASTIÑEIRA,0,0.00
CASTLE,0,0.00
CASTONGUAY,0,0.00
CASULA,0,0.00
CATALANO,0,0.00
CATELLANI,0,0.00
CATEMAXCA,0,0.00
CATLON,0,0.00
CAUGHINS,0,0.00
CAUTY,0,0.00
CAVALIER,0,0.00
CAVALIERE,0,0.00
CAVALINI,0,0.00
CAVALLIN,0,0.00
CAVARDO,0,0.00
CAVARRA,0,0.00
CAVESAS,0,0.00
CAVICHIOLI,0,0.00
CAVIN,0,0.00
CAVISTAN,0,0.00
CAVUOTO,0,0.00
CAYAMPE,0,0.00
CAYEN,0,0.00
CAYO,0,0.00
CAZANOVA,0,0.00
CAZORLA,0,0.00
CEBRIAN,0,0.00
CECCHETTO,0,0.00
CEDEC,0,0.00
CEDERHOLM,0,0.00
CEDRARO,0,0.00
CEFIHAS,0,0.00
CEJA,0,0.00
CELAMY,0,0.00
CELBA,0,0.00
CENATIEMPO,0,0.00
CENTURION,0,0.00
CEPERO,0,0.00
CERBONI,0,0.00
CERDEÑA,0,0.00
CERRANO,0,0.00
CERRATA,0,0.00
CERRON,0,0.00
CERROZ,0,0.00
CERRUT,0,0.00
CERSEÑO,0,0.00
CERVELLI,0,0.00
CERVELLON,0,0.00
CERVERA,0,0.00
CERVINEK,0,0.00
CESIAR,0,0.00
CESONI,0,0.00
CESPEDEZ,0,0.00
CETLIN,0,0.00
CETROLA,0,0.00
CETRULO,0,0.00
CHABEZ,0,0.00
CHACHA,0,0.00
CHACKO-WILMOT,0,0.00
CHADHRY,0,0.00
CHALA,0,0.00
CHALEN,0,0.00
CHALUPA,0,0.00
CHAMBOLLE TOU,0,0.00
CHAMIER,0,0.00
CHAMIZO,0,0.00
CHAMOCHUMBI,0,0.00
CHAMPAGNAT,0,0.00
CHAMPE,0,0.00
CHAMPETIER,0,0.00
CHAMUL,0,0.00
CHAMULO,0,0.00
CHANABUN,0,0.00
CHANCUSIG,0,0.00
CHAND,0,0.00
CHANDONNET,0,0.00
CHANIS,0,0.00
CHANLEY,0,0.00
CHANLIS,0,0.00
CHANONA,0,0.00
CHANTOS,0,0.00
CHAPETON,0,0.00
CHARAJA,0,0.00
CHARNVITAYAPO,0,0.00
CHARRON,0,0.00
CHASTELLIER,0,0.00
CHATARD,0,0.00
CHATHAM,0,0.00
CHATUPRON,0,0.00
CHE,0,0.00
CHELLEMI,0,0.00
CHELLETT,0,0.00
CHELOUKHIN,0,0.00
CHEM,0,0.00
CHESSER,0,0.00
CHESSON,0,0.00
CHESTNUT,0,0.00
CHEVALLET,0,0.00
CHIABRA,0,0.00
CHIAN,0,0.00
CHIARAPPA,0,0.00
CHIAROLINI,0,0.00
CHICACAUSA,0,0.00
CHICLOTE,0,0.00
CHILITO,0,0.00
CHINE,0,0.00
CHINEA,0,0.00
CHINININ,0,0.00
CHIPLEY,0,0.00
CHIRE,0,0.00
CHIROLDE,0,0.00
CHIROLDEZ,0,0.00
CHIROLDS,0,0.00
CHIRONI,0,0.00
CHISHOM,0,0.00
CHISWICK,0,0.00
CHO JUN,0,0.00
CHOAT,0,0.00
CHOCOOJ,0,0.00
CHOLETTE,0,0.00
CHOLLETE,0,0.00
CHONKAN,0,0.00
CHOPITE,0,0.00
CHORREZ,0,0.00
CHOTA,0,0.00
CHOTIN,0,0.00
CHRISSOPULOS,0,0.00
CHRISTIAM,0,0.00
CHRISTOPH,0,0.00
CHRISTOPHE,0,0.00
CHRISTOS,0,0.00
CHRISTY,0,0.00
CHRONISS,0,0.00
CHUAP,0,0.00
CHULO,0,0.00
CHUPRINSKI,0,0.00
CHVETSOV,0,0.00
CIACCHELLA,0,0.00
CIANCIULLI,0,0.00
CIENFUEGOS,0,0.00
CILES,0,0.00
CINALLI,0,0.00
CINER,0,0.00
CIRIA,0,0.00
CIRILLO,0,0.00
CIRILO,0,0.00
CITTADINETTI,0,0.00
CIUTI,0,0.00
CLAFOR,0,0.00
CLAIRMONY,0,0.00
CLANCY,0,0.00
CLANTON,0,0.00
CLARIANA,0,0.00
CLARKSON,0,0.00
CLARYS,0,0.00
CLASS,0,0.00
CLAUDET,0,0.00
CLAUDIUS,0,0.00
CLAUSSE,0,0.00
CLAUTIER,0,0.00
CLAVECILLA,0,0.00
CLEATH,0,0.00
CLEBAN,0,0.00
CLEMENS,0,0.00
CLEMENT,0,0.00
CLEMONS,0,0.00
CLIER,0,0.00
CLIFT,0,0.00
CLINAZ,0,0.00
CLOESEN,0,0.00
CLOSSON,0,0.00
CLOUGH,0,0.00
CLUNDEIG,0,0.00
CLYCE,0,0.00
COBURN,0,0.00
COCCHI,0,0.00
COCHRANE,0,0.00
CODIGNOTTO,0,0.00
COGGIOLA,0,0.00
COGNUCHZ,0,0.00
COLAN,0,0.00
COLANGELO,0,0.00
COLEJIAL,0,0.00
COLEPICOLO,0,0.00
COLESON,0,0.00
COLLACCHI,0,0.00
COLLAO,0,0.00
COLLARES,0,0.00
COLLIMS,0,0.00
COLLMAN,0,0.00
COLLO,0,0.00
COLMAGRO,0,0.00
COLONGES,0,0.00
COLPAN,0,0.00
COLPTHON,0,0.00
COLPTON,0,0.00
COLTON,0,0.00
COLVIN,0,0.00
COMEAU,0,0.00
COMERIO,0,0.00
COMFORT,0,0.00
COMPTON,0,0.00
CONA,0,0.00
CONDARCO,0,0.00
CONDRAY,0,0.00
CONEO,0,0.00
CONFORME,0,0.00
CONIGHAN,0,0.00
CONINGHAM,0,0.00
CONKRIGHT,0,0.00
CONLON,0,0.00
CONNIGHAN,0,0.00
CONNLY,0,0.00
CONOLI,0,0.00
CONVERY,0,0.00
COOKSEY,0,0.00
COPAN,0,0.00
COPEMAN,0,0.00
CORACHAN,0,0.00
CORAZON,0,0.00
CORCHON,0,0.00
CORDEIRO,0,0.00
CORDOVI,0,0.00
CORENZA,0,0.00
CORLETO,0,0.00
CORN,0,0.00
CORNACCHIA,0,0.00
CORNWELL,0,0.00
COROBO,0,0.00
CORREIA,0,0.00
CORREIA DE REZENDE,0,0.00
CORREOSA,0,0.00
CORSINI,0,0.00
CORSON,0,0.00
CORTESI,0,0.00
CORTISSOZ,0,0.00
COSAR,0,0.00
COSGROVE,0,0.00
COSSUTTA,0,0.00
COSTA DA SILVA,0,0.00
COSTETTI,0,0.00
COTONIEL,0,0.00
COTTA,0,0.00
COTZAJAY,0,0.00
COULBURNE,0,0.00
COURATIER,0,0.00
COURDIN,0,0.00
COUSING,0,0.00
COUSSIN,0,0.00
COUTURE,0,0.00
COVENTRY,0,0.00
COVIOLI,0,0.00
COZMES,0,0.00
CRABTREE,0,0.00
CRANFLORD,0,0.00
CRASHMMAN,0,0.00
CRAVOTTA,0,0.00
CREAGH,0,0.00
CREASEY,0,0.00
CRETSCH,0,0.00
CRIBILLERO,0,0.00
CRISOSTO,0,0.00
CRISOTO,0,0.00
CRISP,0,0.00
CRISPIN,0,0.00
CRISTALES,0,0.00
CRISTIAM,0,0.00
CRISTOFOLETTI,0,0.00
CRISTOS,0,0.00
CROUTHER,0,0.00
CROWDIS,0,0.00
CROWE,0,0.00
CRUDGE,0,0.00
CRUICKHANK,0,0.00
CRUICSKHANK,0,0.00
CRUIKSHANK,0,0.00
CRUKSHANT,0,0.00
CRUMP,0,0.00
CRUVELIER,0,0.00
CUADRAS,0,0.00
CUBIDES,0,0.00
CUBILLANITA,0,0.00
CUBIYO,0,0.00
CUCCHIARA,0,0.00
CUCULIZA,0,0.00
CUELLO HIGO,0,0.00
CUENDE,0,0.00
CUENDES,0,0.00
CUKER,0,0.00
CULAJAY,0,0.00
CULCAY,0,0.00
CULE,0,0.00
CULKSTENS,0,0.00
CULLEY,0,0.00
CULLIGAN,0,0.00
CULOTTA,0,0.00
CUMNINGS,0,0.00
CUNGI,0,0.00
CUNIGHAN,0,0.00
CUNNIGAN,0,0.00
CURI,0,0.00
CURRAN,0,0.00
CURRIEL,0,0.00
CURTISS,0,0.00
CURTOLO,0,0.00
CURVELO,0,0.00
CUSI,0,0.00
CUTHBERTH,0,0.00
CUTTER,0,0.00
CUVIAS,0,0.00
CUYUCH,0,0.00
CUZAKIS,0,0.00
D AMBRA,0,0.00
D ANNUNZIO,0,0.00
D ANTONIO,0,0.00
D AQUINO,0,0.00
D ASTOLI,0,0.00
D AUBETERRE,0,0.00
D AZEVEDO,0,0.00
D HAEYERE,0,0.00
D LEON,0,0.00
D WILLIAMS,0,0.00
DA RIN FIORETTO,0,0.00
DABILA,0,0.00
DACH,0,0.00
DADZIE,0,0.00
DAELY,0,0.00
DAGNESSES,0,0.00
DAHLGREN,0,0.00
DAHMANI,0,0.00
DAIZ,0,0.00
DAJIL,0,0.00
DAL,0,0.00
DAL BO,0,0.00
DAL MOLIN,0,0.00
DALBON,0,0.00
DALESSANDRO,0,0.00
DALL OGLIO,0,0.00
DALLAIRE,0,0.00
DALLAPE,0,0.00
DALMAO,0,0.00
DALMASO,0,0.00
DALTO,0,0.00
DAMALAS,0,0.00
DAMARIZ,0,0.00
DAMASCO,0,0.00
D'AMBROSIO,0,0.00
DAME,0,0.00
DAMIANI,0,0.00
DAMIATA,0,0.00
DAMON,0,0.00
DANCHIK,0,0.00
DANERI,0,0.00
DANIELE,0,0.00
DANIELETTO,0,0.00
DANINO,0,0.00
DANKERT,0,0.00
DANKINSON,0,0.00
DANNENMBERGEN,0,0.00
DANTE,0,0.00
DANTONA,0,0.00
DAÑOBEITIA,0,0.00
DAR JBARA,0,0.00
DARBY,0,0.00
DARDON,0,0.00
DARKINER,0,0.00
DARKINS,0,0.00
DARKINSON,0,0.00
DARNELL,0,0.00
DARQUEA,0,0.00
DARWISH,0,0.00
DAS,0,0.00
DAS NEVES,0,0.00
DASH,0,0.00
DAUBER,0,0.00
DAUGHERTY,0,0.00
DAUOD,0,0.00
DAVI,0,0.00
DAVRY,0,0.00
DAWINING,0,0.00
DAWVISON,0,0.00
DAYLE,0,0.00
DE ABREU,0,0.00
DE AGUIAR,0,0.00
DE ALGARRA,0,0.00
DE ANDA,0,0.00
DE AREVALO,0,0.00
DE ASIN,0,0.00
DE BACKER,0,0.00
DE BOISBLANC,0,0.00
DE BOOM,0,0.00
DE BRUYN,0,0.00
DE BUSTOS,0,0.00
DE CAMBOURG,0,0.00
DE CARLI,0,0.00
DE CARVALHO,0,0.00
DE CARVALHO T,0,0.00
DE CASA,0,0.00
DE CONTI,0,0.00
DE ERQUIAGA,0,0.00
DE GROOT,0,0.00
DE GUERRERO OSIO,0,0.00
DE HAAN,0,0.00
DE HOYOS,0,0.00
DE JONGE,0,0.00
DE LA BARRERA,0,0.00
DE LA HERA,0,0.00
DE LA HERRAN,0,0.00
DE LA NOVAL,0,0.00
DE LA PAVA,0,0.00
DE LA TRINIDAD,0,0.00
DE LAVALLAZ,0,0.00
DE LAYTZ,0,0.00
DE LOS REYES,0,0.00
DE MARTINI,0,0.00
DE MEDEIROS,0,0.00
DE MENDOZA,0,0.00
DE MESERVILLE,0,0.00
DE MICHELIS,0,0.00
DE NECOCHEA,0,0.00
DE OJEDA,0,0.00
DE ORNELLIS,0,0.00
DE OSSA,0,0.00
DE PABLOS,0,0.00
DE PEDRO,0,0.00
DE ROSA,0,0.00
DE ROUX,0,0.00
DE SANTA,0,0.00
DE SANTIS,0,0.00
DE SARRAGO,0,0.00
DE SILVESTRI,0,0.00
DE STEFANIS,0,0.00
DE SWART,0,0.00
DE TERRA,0,0.00
DE VARGAS PEREIRA,0,0.00
DE VARONA,0,0.00
DE VENEDICTIS,0,0.00
DE VOOGD,0,0.00
DE WATRIGANT,0,0.00
DE WILDE,0,0.00
DE YCAZA,0,0.00
DEBAYLE,0,0.00
DEBROT,0,0.00
DECHAMPS,0,0.00
DECKWART,0,0.00
DEDZEJ,0,0.00
DEFERNEZ,0,0.00
DEGANI,0,0.00
DEGRAEVE,0,0.00
DEJARLO,0,0.00
DEKEYSER,0,0.00
DEL BOSCO,0,0.00
DEL BUFALO,0,0.00
DEL BUSTO,0,0.00
DEL HOYO,0,0.00
DEL LLANO,0,0.00
DEL ORBE,0,0.00
DEL PRADO,0,0.00
DEL REAL,0,0.00
DEL RIEGO,0,0.00
DELA CRUZ,0,0.00
DELARCA,0,0.00
DELAYTZ,0,0.00
DELETTA,0,0.00
DELIANS,0,0.00
DELISA,0,0.00
DEMAREST,0,0.00
DEMARTI,0,0.00
DEMATHEU,0,0.00
DEMAY,0,0.00
DEMERA,0,0.00
DEMERCHANT,0,0.00
DEMERGASSI,0,0.00
DEMERS,0,0.00
DEMIRANDA,0,0.00
DEMITH,0,0.00
DEMMINTT,0,0.00
DEMPSEY,0,0.00
DENNARD,0,0.00
DENNISS,0,0.00
DENO,0,0.00
DEORNELLIS,0,0.00
DEREZINSKI,0,0.00
DERI,0,0.00
DERIABINE,0,0.00
DERRICK,0,0.00
DESARRAGA,0,0.00
DESCHENES,0,0.00
DESEAMUS III,0,0.00
DESHON,0,0.00
DESTRO,0,0.00
DEUSA,0,0.00
DEVANEY,0,0.00
DEVENING,0,0.00
DEVIN,0,0.00
DEW,0,0.00
DEWEER,0,0.00
DEYLI,0,0.00
DHILLON,0,0.00
DI ANTONIO,0,0.00
DI BLASIO,0,0.00
DI COCCO,0,0.00
DI DIO,0,0.00
DI GENOVA,0,0.00
DI MEGLIO,0,0.00
DI NAPOLE,0,0.00
DI ROBERTO,0,0.00
DI TROLIO,0,0.00
DI VICO,0,0.00
DI VIETRI,0,0.00
DIANA,0,0.00
DIANDA,0,0.00
DIAZ-GARZON,0,0.00
DIBAJE,0,0.00
DIBNER,0,0.00
DICKEY,0,0.00
DIEBIS,0,0.00
DIELY,0,0.00
DIEPHOLZ,0,0.00
DIETLE,0,0.00
DIETSCHWEILER,0,0.00
DIKSON,0,0.00
DILVERT,0,0.00
DIMA,0,0.00
DIMADIS,0,0.00
DIMARCOS,0,0.00
DIMARE,0,0.00
DIMEGLIO,0,0.00
DIMINICH,0,0.00
DIMITROVA,0,0.00
DINARTEZ,0,0.00
DINGWALL,0,0.00
DINIZ,0,0.00
DINKEN,0,0.00
DINNEEN,0,0.00
DIRST,0,0.00
DISOTUAR,0,0.00
DIVE,0,0.00
DIXOL,0,0.00
DJAGHINOS,0,0.00
DLAYMI,0,0.00
DMITRIYENKO,0,0.00
DO RIO,0,0.00
DOBELE,0,0.00
DOBOSH,0,0.00
DOBRI,0,0.00
DOCQUIER,0,0.00
DOCTOR,0,0.00
DOEPKING,0,0.00
DOGA,0,0.00
DOGLAS,0,0.00
DOKA,0,0.00
DOKRY,0,0.00
DOLAN,0,0.00
DOLCE,0,0.00
DOLGOV,0,0.00
DOLMES,0,0.00
DOMES,0,0.00
DOMITER,0,0.00
DOMSON,0,0.00
DONA,0,0.00
DONAHUE,0,0.00
DONALD,0,0.00
DONCASTER,0,0.00
DONHAUSER,0,0.00
DONINI,0,0.00
DONKLEY,0,0.00
DONOLATO,0,0.00
DONOVAL,0,0.00
DONOVAN,0,0.00
DONS,0,0.00
DONVITO,0,0.00
DOREY,0,0.00
DORMAN,0,0.00
DORME,0,0.00
DORMEZ,0,0.00
DORMUZ,0,0.00
DORNBERGER,0,0.00
DORR,0,0.00
DORTICOZ,0,0.00
DOSHACK,0,0.00
DOSS,0,0.00
DOSTALIE,0,0.00
DOSTER,0,0.00
DOUDINSKEI,0,0.00
DOUGHTY,0,0.00
DOUGOUD,0,0.00
DOURMAN,0,0.00
DOUTT,0,0.00
DOWELL,0,0.00
DOWGLAS,0,0.00
DOWIE,0,0.00
DOZA,0,0.00
DRACH,0,0.00
DRADA,0,0.00
DRAGANOV,0,0.00
DRAPPER,0,0.00
DRAQUETT,0,0.00
DRENCKHAHN,0,0.00
DREPA,0,0.00
DRESSER,0,0.00
DREVINS,0,0.00
DREYER,0,0.00
DRISCOLL,0,0.00
DROBINOGA,0,0.00
DROZDZIK,0,0.00
DRULLARD,0,0.00
DRUMMONS,0,0.00
DU BON,0,0.00
DU PONT,0,0.00
DUBLIN,0,0.00
DUBLINO,0,0.00
DUBOST,0,0.00
DUBREUZE,0,0.00
DUCASA,0,0.00
DUCHARME,0,0.00
DUCHESNEAU,0,0.00
DUET,0,0.00
DUFFY,0,0.00
DUGAS,0,0.00
DUGROT,0,0.00
DUIGNAN,0,0.00
DUITAMA,0,0.00
DULANTO,0,0.00
DULFFIS,0,0.00
DUMANOIR,0,0.00
DUMBRAITIS,0,0.00
DUMITRACHE,0,0.00
DUMM,0,0.00
DUNHAM,0,0.00
DUNKAN,0,0.00
DUNNINGER,0,0.00
DUPREE,0,0.00
DUPUIS,0,0.00
DUQUE DE ESTRADA,0,0.00
DUQUETTE,0,0.00
DUQUEZ,0,0.00
DURANDO,0,0.00
DURI,0,0.00
DURIZ,0,0.00
DUVALLON,0,0.00
DUVALSAINT,0,0.00
DUYLEY,0,0.00
DYACHENKO,0,0.00
DYACHKOV,0,0.00
DYE,0,0.00
DYGERT,0,0.00
DYKAS,0,0.00
DYQUE,0,0.00
EADENS,0,0.00
EALA,0,0.00
EARNHARDT,0,0.00
EBERLY,0,0.00
EBRAHAN,0,0.00
ECHEZURIA,0,0.00
ECHINOPE,0,0.00
ECKLEBARGER,0,0.00
ECKMANN,0,0.00
ECO,0,0.00
EDAN,0,0.00
EDGAR,0,0.00
EDGE,0,0.00
EDOUARD,0,0.00
EDRY,0,0.00
EGENHOFF,0,0.00
EGUIARTE,0,0.00
EGUREN,0,0.00
EHEMANN,0,0.00
EHLL,0,0.00
EICHHOLZ,0,0.00
EILERS,0,0.00
EJEA,0,0.00
EK,0,0.00
EKLUND,0,0.00
EL AMINE,0,0.00
EL BAHRI,0,0.00
EL BEAINI,0,0.00
EL HAGE,0,0.00
EL HAIJ,0,0.00
EL HAJJ,0,0.00
EL KABOUT,0,0.00
EL KHATIB ABO,0,0.00
EL SAKA,0,0.00
EL SAYAD,0,0.00
EL SAYAT,0,0.00
ELBEL,0,0.00
ELBOUM,0,0.00
ELDAD,0,0.00
ELDALI,0,0.00
ELDELE,0,0.00
ELDER,0,0.00
ELENES,0,0.00
ELIMELECH,0,0.00
ELINTON,0,0.00
